density,dual2,n,dsrse_lp_adaptive_failed_solves,lp_cons_status,mu_pes_bound,cdsrse_lp_adaptive_failed_solves,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,dsrse_lp_adaptive_total_solves,n_base,dual1,lp_orig_status,opt_mc,length,cdsrse_lp_adaptive,sdp_orig,lp_cons,m_base,dsrse_lp_adaptive,alpha_pes_over_pstar,p_star,m,cdsrse_lp_adaptive_total_solves,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,alpha_pes_over_pstar_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,mu_pes_bound_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,cdsrse_lp_adaptive_over_opt,dsrse_lp_adaptive_over_opt,alpha_gap,alpha_pes_over_pstar_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,mu_pes_bound_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,cdsrse_lp_adaptive_gap,dsrse_lp_adaptive_gap
sparse,1.0848458544235624,5,0,OPTIMAL,1.0907237826116674,0,7,0.6227651619817977,0.6411059673430686,0.6411059673430668,0.6227651619817977,uniform,500,10,1.2750131804204243,OPTIMAL,0.6411059673430668,long,0.6411059673430685,NaN,0.6411059673430686,15,0.6411059673430685,4.679605601044296,0.137,27,500,0.6411059673430668,uniform01,0.6411059673430686,1.0000000000000027,7.29927007299272,1.0000000000000027,1.0000000000000027,NaN,1.9887713503969664,1.6921474914973655,1.7013159105848759,1.0,0.9713919284868321,1.0,0.9713919284868321,1.0000000000000027,1.0000000000000027,2.6645352591003757e-15,6.29927007299272,2.6645352591003757e-15,2.6645352591003757e-15,NaN,0.9887713503969664,0.6921474914973655,0.7013159105848759,0.0,0.02860807151316791,0.0,0.02860807151316791,2.6645352591003757e-15,2.6645352591003757e-15
dense,2.449834827135906,10,0,OPTIMAL,3.751353545911293,0,8,2.0007368111265444,2.115473284298491,1.9724424093677664,1.9724424093677662,uniform,2078,10,2.7674306925581704,OPTIMAL,2.0328937496087867,short,1.9724424093677617,NaN,1.9724424093677642,15,2.0417145426378926,16.858482131348413,0.117,15,2000,2.0006407954763055,uniform01,1.9724424093677644,0.9702634039518024,8.292849606425662,0.9702634039518023,1.040621667859226,NaN,1.361325791419615,1.2050973286761082,1.8453269122565847,0.9702634039518033,0.9702634039518032,0.9841344614598337,0.9841816924822409,0.9702634039518011,1.0043390329823205,0.02973659604819756,7.292849606425662,0.029736596048197672,0.04062166785922594,NaN,0.36132579141961507,0.2050973286761082,0.8453269122565847,0.029736596048196673,0.029736596048196784,0.015865538540166257,0.015818307517759145,0.029736596048198893,0.004339032982320523
sparse,2.249385804881857,5,0,OPTIMAL,2.2797225364840807,0,8,1.9856779274887584,2.05592798520787,1.9724424093677664,1.9724424093677662,uniform,2018,10,2.577003524285977,OPTIMAL,1.9999315623882885,short,1.9724424093677617,NaN,1.9724424093677642,15,1.9907685113814437,13.509879516217564,0.146,15,2000,1.9889823643311346,uniform01,1.9724424093677644,0.9862549531506484,6.755170911990742,0.9862549531506483,1.0279991695079362,NaN,1.2885458546434247,1.1247313894059825,1.1399002742682205,0.9862549531506494,0.9862549531506493,0.9945252136307712,0.992872938670707,0.986254953150647,0.995418317716881,0.013745046849351628,5.755170911990742,0.013745046849351739,0.02799916950793624,NaN,0.28854585464342475,0.1247313894059825,0.1399002742682205,0.013745046849350628,0.01374504684935074,0.0054747863692288234,0.007127061329292972,0.01374504684935296,0.0045816822831189485
dense,2.4822338591663935,10,0,OPTIMAL,3.721043336001477,0,8,1.9724424093677662,1.9724424093677642,1.9724424093677664,1.9724424093677662,uniform,2000,10,2.8823052633103132,OPTIMAL,1.9724424093677662,long,1.9724424093677617,NaN,1.9724424093677642,15,1.9724424093677617,34.00762774772007,0.058,25,2000,1.9724424093677664,uniform01,1.9724424093677644,0.9999999999999991,17.24137931034481,0.999999999999999,0.999999999999999,NaN,1.4612874118003722,1.2584569503157421,1.8865155800387583,1.0000000000000002,1.0,1.0000000000000002,1.0,0.9999999999999978,0.9999999999999978,8.881784197001252e-16,16.24137931034481,9.992007221626409e-16,9.992007221626409e-16,NaN,0.46128741180037225,0.2584569503157421,0.8865155800387583,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,2.220446049250313e-15,2.220446049250313e-15
sparse,2.3832952139264565,5,0,OPTIMAL,2.4487251275312527,0,8,1.9724424093677662,1.9724424093677646,1.9724424093677662,1.9724424093677662,uniform,2000,10,2.7245292066312414,OPTIMAL,1.9724424093677662,long,1.9724424093677617,NaN,1.9724424093677642,15,1.9724424093677617,21.91602677075294,0.09,25,2000,1.9724424093677664,uniform01,1.9724424093677644,0.9999999999999991,11.111111111111102,0.999999999999999,0.9999999999999992,NaN,1.3812972149105962,1.208296476798216,1.2414685041760742,1.0,1.0,1.0000000000000002,1.0,0.9999999999999978,0.9999999999999978,8.881784197001252e-16,10.111111111111102,9.992007221626409e-16,7.771561172376096e-16,NaN,0.3812972149105962,0.20829647679821606,0.24146850417607424,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-15,2.220446049250313e-15
dense,2.5662619154945885,10,0,OPTIMAL,5.5714949329125325,0,9,1.8986160624594473,2.0052617826796992,1.887690071810689,1.887690071810689,uniform,1049,10,2.9626461118459764,OPTIMAL,1.9589830413573355,short,1.8876900718106941,NaN,1.8876900718106926,15,1.6409906976093962,22.472500854889198,0.084,15,1000,1.9436584341560659,uniform01,1.8876900718106926,0.9636071532823247,11.471513729551484,0.9636071532823247,1.0236238601076906,NaN,1.5123388254516104,1.3099970042193336,2.8440751222900675,0.9636071532823229,0.9636071532823229,0.9921772639794515,0.9691845321662094,0.9636071532823255,0.8376747848069122,0.03639284671767529,10.471513729551484,0.03639284671767529,0.023623860107690575,NaN,0.5123388254516104,0.3099970042193336,1.8440751222900675,0.03639284671767706,0.03639284671767706,0.007822736020548504,0.030815467833790633,0.03639284671767451,0.16232521519308785
sparse,2.2254842468937603,5,0,OPTIMAL,2.7926397998284656,0,9,1.8163564564302919,1.843176617991414,1.4605849725575695,1.4605849725575695,uniform,1006,10,2.3242606166990374,OPTIMAL,1.815295115735761,short,1.6716186201110879,NaN,1.6796125887490474,15,1.837407999819618,9.868817382145725,0.148,15,857,1.8141839980426673,uniform01,1.4605849725575673,0.8045991860478149,5.43648098680956,0.9252559400339047,1.0153592118515409,NaN,1.2803761749543332,1.2259627801575088,1.53839437765279,0.8045991860478161,0.8045991860478161,0.9993879134673684,1.0005846656476574,0.9208522656293054,1.0121814265306908,0.19540081395218512,4.43648098680956,0.07474405996609534,0.015359211851540877,NaN,0.2803761749543332,0.2259627801575088,0.53839437765279,0.1954008139521839,0.1954008139521839,0.0006120865326315617,0.0005846656476573564,0.07914773437069456,0.012181426530690764
dense,2.3116369089957742,10,0,OPTIMAL,2.3745808692516275,0,9,1.5529426350961513,1.8626063232074415,0.9992460797448921,1.547946404697427,uniform,917,10,2.988926489091304,OPTIMAL,1.7028044308566859,long,1.581920771408757,NaN,1.5419509282189603,15,1.7178053147925365,21.722740864019357,0.046,30,847,1.6894266160196323,uniform01,0.9992460797448904,0.5868237488918013,12.757038019386984,0.9055361263320182,1.093846298174335,NaN,1.7552964010010041,1.357546919133152,1.3945117984318194,0.5868237488918022,0.9090570688253674,0.9921436574895902,0.9119911875698263,0.9290090762876909,1.008809516620945,0.41317625110819867,11.757038019386984,0.09446387366798181,0.0938462981743351,NaN,0.7552964010010041,0.35754691913315195,0.3945117984318194,0.4131762511081978,0.09094293117463259,0.007856342510409786,0.08800881243017367,0.07099092371230908,0.00880951662094498
sparse,1.7417036193542628,5,0,OPTIMAL,2.331495887592429,0,9,1.1429696176208768,1.1535093437317816,0.9992460797448921,0.9992460797448921,uniform,577,10,1.9265809206037057,OPTIMAL,1.1583001283276486,long,1.092055893859051,NaN,1.119035538012164,15,1.1468022452975701,12.49057599681113,0.08,30,567,1.1515930298934358,uniform01,0.9992460797448904,0.8626832159533643,10.783540199417052,0.9661015402180998,0.9958639522877513,NaN,1.6632830071298528,1.5036721284568368,2.0128599061442203,0.8626832159533657,0.8626832159533657,0.9942095332028527,0.9867646473208063,0.9428090933873582,0.990073485490605,0.13731678404663572,9.783540199417052,0.0338984597819002,0.004136047712248736,NaN,0.6632830071298528,0.5036721284568368,1.0128599061442203,0.13731678404663428,0.13731678404663428,0.005790466797147342,0.013235352679193735,0.05719090661264181,0.009926514509394968
dense,3.046833243176791,10,0,OPTIMAL,4.019326328181856,0,10,2.4221105189344003,2.4469710316616315,2.0182051926353797,2.0182051926353797,uniform,1794,10,3.1202354699745016,OPTIMAL,2.437835642736619,short,2.297814500115199,NaN,2.425318280180731,15,2.442974936833149,14.212712624192854,0.142,15,1699,2.39291247164623,uniform01,2.018205192635385,0.8278676204642849,5.830053665241443,0.994865378807147,1.003747335860082,NaN,1.2799203585652097,1.2498107705721029,1.6487273619766745,0.8278676204642826,0.8278676204642826,0.9815725185476574,0.9935495553816064,0.9425633376726588,1.0021081380575603,0.17213237953571514,4.830053665241443,0.005134621192853017,0.003747335860081913,NaN,0.2799203585652097,0.24981077057210288,0.6487273619766745,0.17213237953571736,0.17213237953571736,0.01842748145234263,0.006450444618393614,0.05743666232734124,0.0021081380575602715
sparse,1.1457555543417275,5,0,OPTIMAL,1.9617257820098806,0,10,0.9987794152824988,0.9987794152824997,0.9987794152824988,0.9987794152824988,uniform,1000,10,1.2581887239618357,OPTIMAL,0.9987794152824988,short,0.998779415282499,NaN,0.9987794152824997,15,0.998779415282499,7.864404844744092,0.127,15,1000,0.9987794152824988,uniform01,0.9987794152824997,1.0000000000000009,7.8740157480315025,1.0000000000000009,1.0000000000000009,NaN,1.259726326664396,1.1471557551250267,1.9641231607231493,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,8.881784197001252e-16,6.8740157480315025,8.881784197001252e-16,8.881784197001252e-16,NaN,0.2597263266643961,0.14715575512502665,0.9641231607231493,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
dense,2.417691028628276,10,0,OPTIMAL,4.49931086895621,0,10,1.6764233637953248,2.0211607618112497,1.668787514978495,1.2271883010961762,uniform,1508,10,2.393376995417281,OPTIMAL,1.7656460192004653,long,1.6641147674318177,NaN,1.6838441459622224,15,1.5559428924648453,19.218090010033954,0.078,27,1159,1.668413712986499,uniform01,1.4990110207826484,0.8489872853797973,10.884452376664068,0.9536702870514867,1.144714591618137,NaN,1.3555248160676454,1.3692954320045845,2.548251925940187,0.9451427391625018,0.6950364273196061,0.9449310308200985,0.9494674162120316,0.9424962587831599,0.8812315014135282,0.15101271462020271,9.884452376664068,0.04632971294851329,0.14471459161813693,NaN,0.3555248160676454,0.3692954320045845,1.5482519259401868,0.0548572608374982,0.30496357268039387,0.05506896917990145,0.05053258378796843,0.0575037412168401,0.11876849858647176
sparse,1.0145462806019243,5,0,OPTIMAL,1.4440435287007927,0,10,0.7632191933119008,0.8298511070454049,0.7079469771643824,0.707930768637206,uniform,1000,10,1.1230402208899537,OPTIMAL,0.7649666162726813,long,0.7079322421396768,NaN,0.7407180401591412,15,0.6515046608352015,12.190535994177003,0.058,27,799,0.7655427054155685,uniform01,0.7070510876622662,0.9242901227603763,15.93603659931683,0.9683011315818044,1.0848200292567993,NaN,1.4680904983304957,1.3262621649364597,1.8877209775989054,0.9254612712563478,0.9254400827144801,1.0007530905671338,0.9977156872945714,0.9254420089455591,0.8516772457465844,0.07570987723962375,14.93603659931683,0.03169886841819558,0.08482002925679932,NaN,0.46809049833049565,0.32626216493645965,0.8877209775989054,0.0745387287436522,0.07455991728551992,0.0007530905671337962,0.002284312705428615,0.07455799105444094,0.14832275425341557
dense,2.8529142299461974,12,0,OPTIMAL,3.97360123385969,0,1,1.8830078914230834,2.009099643513572,1.6187255056957968,1.8756329426021159,uniform,1671,12,3.404333493597467,OPTIMAL,1.968179453557253,short,1.8830829277632024,NaN,1.9120392458332716,18,1.9545295703879784,17.205728331706133,0.082,18,1552,1.9887812661874007,uniform01,1.410869723199903,0.7168399815626171,8.74195099466606,0.9714760726606944,1.02079088361702,NaN,1.729686532111965,1.4495193640955302,2.018922221079929,0.8224481272630606,0.9529786215439501,1.010467446244758,0.9567257132065717,0.9567638379517434,0.9930647161545132,0.2831600184373829,7.741950994666061,0.028523927339305644,0.020790883617020084,NaN,0.729686532111965,0.44951936409553017,1.018922221079929,0.1775518727369394,0.04702137845604992,0.010467446244758039,0.04327428679342826,0.04323616204825664,0.006935283845486806
sparse,1.6848580653314962,6,0,OPTIMAL,2.410695992224339,0,1,1.2920409548102418,1.2920409548102403,1.2920409548102418,1.2920409548102418,uniform,1000,12,1.7925626201236053,OPTIMAL,1.2920409548102418,short,1.2920409548102414,NaN,1.2920409548102403,18,1.2920409548102414,9.163411027022981,0.141,18,1000,1.2920409548102418,uniform01,1.2920409548102403,0.9999999999999988,7.092198581560275,0.9999999999999988,0.9999999999999988,NaN,1.387388390011889,1.3040283739140035,1.8658046273605862,1.0,1.0,1.0,1.0,0.9999999999999997,0.9999999999999997,1.2212453270876722e-15,6.092198581560275,1.2212453270876722e-15,1.2212453270876722e-15,NaN,0.38738839001188907,0.3040283739140035,0.8658046273605862,0.0,0.0,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16
dense,2.563981627015221,12,0,OPTIMAL,3.1779536419668877,0,1,1.3066263046348607,1.4530721481060107,0.9168990365732982,1.288257938672088,uniform,1220,12,3.2977513194813075,OPTIMAL,1.4020304879421726,long,1.2943147404014295,NaN,1.314678125525941,18,1.0569136524741192,26.42099659157591,0.048,35,1125,1.3967812996243993,uniform01,1.2682078363956437,0.9045508263212259,18.844808881692206,0.9376958181954782,1.0364055279844553,NaN,2.352125255365577,1.8287631039882022,2.2666794119658,0.6539793852265473,0.9188515868602302,0.9962560098636103,0.9319528468690141,0.9231716082730536,0.7538449852295309,0.09544917367877415,17.844808881692206,0.0623041818045218,0.03640552798445529,NaN,1.3521252553655772,0.8287631039882022,1.2666794119658,0.3460206147734527,0.08114841313976984,0.0037439901363897077,0.06804715313098586,0.07682839172694644,0.24615501477046908
sparse,1.5734135557593847,6,0,OPTIMAL,1.5952167468051648,0,1,0.9168990365732982,1.1431096132701741,1.1438598971066491,0.9168990365732982,uniform,877,12,1.8015341296361627,OPTIMAL,1.1419841875154646,long,1.1397333360060418,NaN,1.1431096132701741,18,0.9901096919644616,12.225320487643971,0.075,35,1000,1.1419841875154644,uniform01,0.9168990365732979,0.8028999408197859,10.705332544263813,1.0009855002958998,1.0009855002958998,NaN,1.5775473507699216,1.3777892662266638,1.3968816418340841,1.0016425004931684,0.8028999408197862,0.9999999999999998,0.8028999408197862,0.9980289994081968,0.8670082325032663,0.19710005918021412,9.705332544263813,0.0009855002958998327,0.0009855002958998327,NaN,0.5775473507699216,0.37778926622666376,0.39688164183408414,0.0016425004931683862,0.19710005918021378,2.220446049250313e-16,0.19710005918021378,0.001971000591803218,0.1329917674967337
dense,3.603147139410769,12,0,OPTIMAL,5.3015217886960535,0,2,2.725641017157467,3.0466052751881016,2.512544830377696,2.6294634384610034,uniform,2135,12,4.172078920922597,OPTIMAL,2.9072950792687178,short,2.670624061215488,NaN,2.8909322454227535,18,2.698771938749802,24.24440189156102,0.091,18,2054,2.880548708019524,uniform01,2.2062405721320526,0.7588636557273698,8.33916105194912,0.9943718014856339,1.0479174600861034,NaN,1.4350380017057005,1.2393468984638056,1.8235238062004921,0.8642207831926318,0.9044363804730828,0.9908002557291428,0.9375178448838627,0.9185940843291488,0.9282758939724254,0.2411363442726302,7.3391610519491195,0.005628198514366134,0.047917460086103425,NaN,0.4350380017057005,0.23934689846380564,0.8235238062004921,0.13577921680736815,0.09556361952691717,0.009199744270857235,0.062482155116137306,0.0814059156708512,0.07172410602757462
sparse,2.8701107926611273,6,0,OPTIMAL,3.9756915713780634,0,2,1.9690878940776677,2.2356989708511383,1.6693747000273989,1.8887680591529268,uniform,1361,12,3.347223506173374,OPTIMAL,2.118795335817903,short,1.960069504710924,NaN,2.1021376492974304,18,1.9667054628769,19.188214942843697,0.087,18,1329,2.086753100896732,uniform01,1.6693747000274015,0.7878886043436495,9.056190854524708,0.992138133287875,1.0551745763533635,NaN,1.5797767012174728,1.3545955780354784,1.876392450072747,0.7878886043436482,0.8914348768017368,0.9848771448664712,0.9293431322934055,0.9250867564111817,0.9282187050490686,0.2121113956563505,8.056190854524708,0.007861866712124965,0.055174576353363536,NaN,0.5797767012174728,0.35459557803547836,0.8763924500727469,0.21211139565635184,0.10856512319826317,0.015122855133528845,0.07065686770659452,0.07491324358881835,0.07178129495093144
dense,3.48956329575426,12,0,OPTIMAL,5.360608011700489,0,2,2.293660019195398,2.5721190146275785,2.1605132358163623,2.13065819805653,uniform,1662,12,4.501410020609606,OPTIMAL,2.3316849822498606,long,2.130658198056534,NaN,2.24282983006976,18,2.2654041861317635,54.63226148862906,0.039,39,1500,2.2861997662219107,uniform01,2.1306581980565333,0.9137847583512954,23.430378419263985,0.9618922998361624,1.1031160016074388,NaN,1.9305395260839058,1.4965843680938211,2.2990275498227883,0.9265888197863104,0.9137847583512938,0.9804925552232785,0.9836920667483255,0.9137847583512956,0.9715738632694103,0.08621524164870464,22.430378419263985,0.03810770016383758,0.10311600160743883,NaN,0.9305395260839058,0.4965843680938211,1.2990275498227883,0.07341118021368964,0.0862152416487062,0.019507444776721505,0.016307933251674456,0.08621524164870442,0.02842613673058969
sparse,2.8125777646721635,6,0,OPTIMAL,3.15077095976702,0,2,1.6676455095236986,1.83485995169233,1.6263683291784294,1.5937923259518814,uniform,1095,12,3.7018963065632073,OPTIMAL,1.728651478025443,long,1.5937923259518814,NaN,1.7122381308326315,18,1.6662546121224675,39.84480814879705,0.04,39,1000,1.683390521354295,uniform01,1.593792325951882,0.9219859215186602,23.049648037966506,0.9905051148820585,1.061440073384951,NaN,2.1414937329019663,1.6270357561518638,1.8226756519862508,0.9408306705271517,0.9219859215186599,0.9738171879950912,0.9647089252650114,0.9219859215186599,0.9639043111372291,0.07801407848133979,22.049648037966506,0.009494885117941498,0.061440073384950944,NaN,1.1414937329019663,0.6270357561518638,0.8226756519862508,0.05916932947284825,0.07801407848134012,0.026182812004908795,0.0352910747349886,0.07801407848134012,0.036095688862770925
dense,2.8855924071083803,12,0,OPTIMAL,5.647700103895449,0,3,1.889459717736116,2.1592707531680015,1.7512020187695612,1.5365767054444164,uniform,1478,12,2.867367019441536,OPTIMAL,2.0833114999254274,short,1.9336726091012715,NaN,1.9674884125257759,18,1.866545578257692,18.241687695516237,0.096,18,1287,1.976762986269907,uniform01,1.7512020187695587,0.8405857783784342,8.756101858108691,0.9444043354036122,1.0364608236671726,NaN,1.3763505935354239,1.3850988712977732,2.7109244604551983,0.8405857783784354,0.7375645483161872,0.9488561774562593,0.906950169383575,0.9281725796504688,0.8959512671650425,0.15941422162156582,7.756101858108691,0.05559566459638776,0.036460823667172626,NaN,0.3763505935354239,0.3850988712977732,1.7109244604551983,0.1594142216215646,0.26243545168381277,0.051143822543740725,0.09304983061642502,0.07182742034953116,0.10404873283495752
sparse,2.3529788781200827,6,0,OPTIMAL,3.685007577467341,0,3,1.815089955026854,1.8746636329414836,1.862450124611642,1.553679137914659,uniform,1174,12,2.366857528842886,OPTIMAL,1.867684485324431,short,1.8618685289768873,NaN,1.8746636329414839,18,1.7839853767881881,15.710413847626606,0.104,18,1196,1.8519814031860624,uniform01,1.633883040153167,0.8748174828198292,8.411706565575281,1.0037367915576172,1.003736791557617,NaN,1.2672683996899747,1.2598374600254563,1.9730353849500588,0.9971974063317876,0.8318745216994042,0.9915922189953617,0.9718397134468668,0.9968860070353193,0.955185627340207,0.12518251718017082,7.411706565575281,0.0037367915576171917,0.0037367915576169697,NaN,0.26726839968997473,0.25983746002545627,0.9730353849500588,0.0028025936682124497,0.16812547830059577,0.008407781004638348,0.028160286553133185,0.003113992964680734,0.044814372659793045
dense,2.4831443151779173,12,0,OPTIMAL,4.574568707199418,0,3,1.5987341975304112,1.862702066493875,1.7342358820271067,1.3535319452244408,uniform,1139,12,3.0057299896448035,OPTIMAL,1.8059104725886446,long,1.7256949922660092,NaN,1.730530802104263,18,1.6142575920398776,26.504600125949498,0.061,32,1110,1.7381495497354538,uniform01,1.6167806076829194,0.8952717381196528,14.67658587081398,0.9582594643374928,1.0314476242135213,NaN,1.664384827081878,1.3750096435392536,2.533109352116497,0.9603111053125477,0.7495011329571885,0.9624782491260154,0.8852787675785163,0.9555816960252452,0.8938746502344349,0.10472826188034723,13.67658587081398,0.04174053566250724,0.03144762421352132,NaN,0.664384827081878,0.3750096435392536,1.533109352116497,0.03968889468745229,0.25049886704281155,0.03752175087398457,0.11472123242148369,0.04441830397475477,0.10612534976556509
sparse,1.9772004029321237,6,0,OPTIMAL,1.7341074529365015,0,3,1.2166717959769737,1.4107895634348557,1.3152249276653611,0.5815956347543884,uniform,818,12,2.271102414654897,OPTIMAL,1.3551158241498378,long,1.3280200316299584,NaN,1.3256936490909417,18,1.1860537635598627,20.251739649172364,0.048,32,806,1.3123169494915887,uniform01,0.9720835031602735,0.717343481521317,14.944655865027439,0.9782880735841494,1.0410841186360924,NaN,1.6759470845082367,1.4590637698239297,1.279674712694343,0.9705627402664986,0.4291851843138688,0.9684168143449289,0.8978360183641719,0.9800048143214042,0.8752416158256878,0.282656518478683,13.944655865027439,0.021711926415850624,0.041084118636092404,NaN,0.6759470845082367,0.4590637698239297,0.2796747126943431,0.02943725973350142,0.5708148156861312,0.03158318565507112,0.10216398163582807,0.019995185678595817,0.12475838417431218
dense,3.5126678623389935,12,0,OPTIMAL,4.931850349928096,0,4,2.695200162198709,2.92479559303451,2.229695541647035,2.52495643979271,uniform,2940,12,3.671028980266305,OPTIMAL,2.6982644902663937,short,2.4215080966099043,NaN,2.845059183739653,18,2.389058990927292,17.25987555767075,0.117,18,2228,2.6306326862992275,uniform01,2.019405440247478,0.7484090042070363,6.396658155615694,1.0544033744663655,1.0839543727404393,NaN,1.36051487669538,1.3018248859629753,1.8277861075958441,0.8263443223191594,0.9357705476617032,0.9749350724470717,0.9988643336934764,0.8974317029872909,0.8854057856616664,0.25159099579296373,5.396658155615694,0.05440337446636545,0.08395437274043926,NaN,0.36051487669538007,0.3018248859629753,0.8277861075958441,0.17365567768084056,0.0642294523382968,0.02506492755292833,0.0011356663065236194,0.10256829701270909,0.11459421433833361
sparse,3.1466842331353173,6,0,OPTIMAL,3.5463212241299225,0,4,2.3724280043138033,2.54887975758809,1.8561011010471031,2.210376948928224,uniform,1713,12,3.3309625610396254,OPTIMAL,2.376502220637818,short,2.202761416163254,NaN,2.509535868330482,18,2.267483987049783,14.614969299583501,0.127,18,1582,2.372105292570663,uniform01,1.8561011010471047,0.7810222456046999,6.14978146145433,1.055978760102719,1.0725341367044918,NaN,1.4016240052768156,1.3240821766582629,1.492244018681431,0.7810222456046992,0.9300967319672824,0.998149832123458,0.9982856248613471,0.9268922187550345,0.9541266014223306,0.2189777543953001,5.14978146145433,0.05597876010271907,0.07253413670449183,NaN,0.40162400527681563,0.3240821766582629,0.492244018681431,0.21897775439530076,0.06990326803271762,0.0018501678765420193,0.0017143751386529127,0.07310778124496553,0.045873398577669366
dense,2.8161621484037007,12,0,OPTIMAL,3.978587956142033,0,4,1.72770440550471,2.1408968572515716,1.6145259180884182,1.1801537150745303,uniform,1775,12,3.183936243703558,OPTIMAL,1.9203518274803524,long,1.6815938364297063,NaN,1.8043101920806721,18,1.5064177352576567,23.398926349107487,0.069,32,1357,1.9139965513540484,uniform01,1.6145259180884168,0.840744854658637,12.18470803853097,0.9395727211341602,1.1148461581962255,NaN,1.6579963099163575,1.466482395623681,2.071801583026712,0.8407448546586377,0.6145507808446652,0.9966905667829408,0.8996811838232734,0.8756696623847752,0.7844488253145734,0.15925514534136298,11.18470803853097,0.06042727886583976,0.11484615819622546,NaN,0.6579963099163575,0.466482395623681,1.071801583026712,0.15925514534136231,0.3854492191553348,0.003309433217059232,0.10031881617672656,0.12433033761522483,0.21555117468542662
sparse,2.5907556734697863,6,0,OPTIMAL,2.7269783265489504,0,4,1.669388695533215,1.8046386237124619,1.567208311310841,1.567208311310841,uniform,1024,12,2.9533535679910985,OPTIMAL,1.6784483660374279,long,1.5672083113108362,NaN,1.567208311310836,18,1.679444055121557,23.047181048688763,0.068,32,1000,1.66523881938452,uniform01,1.567208311310836,0.9337244701847972,13.731242208599959,0.9337244701847972,1.0751826867173464,NaN,1.759573679924117,1.5435420748665525,1.6247019459925056,0.9337244701848003,0.9337244701848003,0.9921299058581744,0.9946023537646251,0.9337244701847973,1.0005932199668912,0.0662755298152028,12.731242208599959,0.0662755298152028,0.0751826867173464,NaN,0.7595736799241171,0.5435420748665525,0.6247019459925056,0.06627552981519969,0.06627552981519969,0.007870094141825601,0.005397646235374864,0.06627552981520268,0.0005932199668912119
dense,3.1889530668557096,12,0,OPTIMAL,5.120502682511755,0,5,2.023827336105297,2.591976739540904,1.8458749755370167,1.8712034143850862,uniform,1896,12,3.317530603940449,OPTIMAL,2.3950800479091288,short,2.1111043690389053,NaN,2.2476913218171646,18,2.2266694762826895,18.4587497553702,0.1,18,1912,2.310087794781704,uniform01,1.84587497553702,0.7706944814426737,7.706944814426737,0.9384618788751413,1.0822088146087907,NaN,1.3851439357263264,1.3314599107614882,2.1379254889546933,0.7706944814426723,0.781269676568272,0.9645138152265007,0.8449936100766527,0.881433742008694,0.929684783699209,0.22930551855732628,6.706944814426737,0.06153812112485868,0.0822088146087907,NaN,0.38514393572632644,0.3314599107614882,1.1379254889546933,0.22930551855732773,0.21873032343172805,0.035486184773499296,0.15500638992334725,0.11856625799130605,0.07031521630079096
sparse,2.5244921512839467,6,0,OPTIMAL,3.4779495539549576,0,5,1.6719421307497957,1.9325541153989507,1.571069628240005,1.600729508488515,uniform,1517,12,2.7001885374326027,OPTIMAL,1.805449460489311,short,1.5871164069442645,NaN,1.5906476138950616,18,1.5793124020778893,13.543703691724218,0.116,18,1500,1.8020213388011048,uniform01,1.5710696282400094,0.8701820032194199,7.50156899327086,0.8810258324616663,1.0704005610188567,NaN,1.4955769167311947,1.3982624307853855,1.9263621774338493,0.8701820032194174,0.8866099791321143,0.9981012364160683,0.9260531337701736,0.8790699721465068,0.8747475000767209,0.12981799678058015,6.50156899327086,0.11897416753833367,0.07040056101885672,NaN,0.49557691673119475,0.3982624307853855,0.9263621774338493,0.1298179967805826,0.11339002086788574,0.0018987635839317063,0.07394686622982638,0.12093002785349316,0.12525249992327914
dense,3.00313007574667,12,0,OPTIMAL,6.0031532626018365,0,5,1.5159818290524651,1.7958824631634038,1.6849855778278509,1.474374838808672,uniform,1546,12,3.7418562507329596,OPTIMAL,1.7893817879346994,long,1.6849855778278464,NaN,1.6849855778278473,18,1.7246958476170442,34.387460771996885,0.049,40,1500,1.6941103715110835,uniform01,1.6849855778278475,0.9416579453245997,19.217509088257135,0.9416579453245996,1.0036329168389533,NaN,2.0911447048155116,1.6783059356007397,3.3548755794204563,0.9416579453246016,0.8239576644570593,0.9467573566099731,0.8472098236800588,0.941657945324599,0.9638501180945205,0.05834205467540032,18.217509088257135,0.058342054675400434,0.0036329168389532818,NaN,1.0911447048155116,0.6783059356007397,2.3548755794204563,0.058342054675398436,0.1760423355429407,0.053242643390026934,0.15279017631994118,0.05834205467540099,0.03614988190547952
