density,dual2,n,dsrse_lp_adaptive_failed_solves,lp_cons_status,mu_pes_bound,cdsrse_lp_adaptive_failed_solves,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,dsrse_lp_adaptive_total_solves,n_base,dual1,lp_orig_status,opt_mc,length,cdsrse_lp_adaptive,sdp_orig,lp_cons,m_base,dsrse_lp_adaptive,alpha_pes_over_pstar,p_star,m,cdsrse_lp_adaptive_total_solves,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,alpha_pes_over_pstar_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,mu_pes_bound_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,cdsrse_lp_adaptive_over_opt,dsrse_lp_adaptive_over_opt,alpha_gap,alpha_pes_over_pstar_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,mu_pes_bound_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,cdsrse_lp_adaptive_gap,dsrse_lp_adaptive_gap
sparse,1.5055974623070696,4,500,NO_OPTIMIZER,NaN,500,9,0.8468078313997316,NaN,0.8409041921586103,0.8316444523703412,uniform,500,8,1.7568406832739711,NO_OPTIMIZER,0.8533101435357894,long,NaN,NaN,NaN,12,NaN,5.759617754511045,0.146,19,500,0.8409041921586103,uniform01,0.8409041921586126,0.9854613806349807,6.7497354838012384,NaN,NaN,NaN,2.058853626178986,1.7644199752137624,NaN,0.9854613806349781,0.974609828173759,0.9854613806349781,0.9923798958850827,NaN,NaN,0.014538619365019323,5.7497354838012384,NaN,NaN,NaN,1.058853626178986,0.7644199752137624,NaN,0.014538619365021876,0.025390171826241037,0.014538619365021876,0.007620104114917314,NaN,NaN
dense,2.5187504902925153,8,500,NO_OPTIMIZER,NaN,500,10,1.8293195904511976,NaN,1.5280691196154472,1.3594505931498502,uniform,500,8,2.6324087462474983,NO_OPTIMIZER,1.9674376343932543,short,NaN,NaN,NaN,12,NaN,5.802935998610023,0.22,12,500,1.9001559357213993,uniform01,1.276645919694205,0.6488876177708753,2.949489171685797,NaN,NaN,NaN,1.3379884069663621,1.280218720157441,NaN,0.7766798260350928,0.6909751899551807,0.9658023728449191,0.929798006540293,NaN,NaN,0.35111238222912466,1.949489171685797,NaN,NaN,NaN,0.3379884069663621,0.2802187201574411,NaN,0.22332017396490722,0.3090248100448193,0.0341976271550809,0.07020199345970701,NaN,NaN
sparse,1.3584825983403497,4,500,NO_OPTIMIZER,NaN,500,10,0.8435998124182953,NaN,0.8069150199388649,0.6902859586299087,uniform,500,8,1.4482574181592482,NO_OPTIMIZER,1.0281860096415414,short,NaN,NaN,NaN,12,NaN,3.4336809359100826,0.235,12,500,1.00412547483892,uniform01,0.8069150199388694,0.7847947865194022,3.339552283061286,NaN,NaN,NaN,1.4085558494072072,1.3212420569834054,NaN,0.7847947865193978,0.6713629169789662,0.97659904474774,0.8204739264176539,NaN,NaN,0.21520521348059785,2.339552283061286,NaN,NaN,NaN,0.40855584940720724,0.32124205698340536,NaN,0.21520521348060218,0.3286370830210338,0.023400955252260047,0.17952607358234607,NaN,NaN
dense,2.108941227673031,8,500,NO_OPTIMIZER,NaN,500,10,1.1420129959231613,NaN,0.9869874401961456,0.9869874401961456,uniform,500,8,2.299302228328959,NO_OPTIMIZER,1.2693107928519765,long,NaN,NaN,NaN,12,NaN,7.5922110784319035,0.13,17,500,1.1656459136329056,uniform01,0.9869874401961475,0.7775774426202703,5.981364943232848,NaN,NaN,NaN,1.8114572422115196,1.6614853033231631,NaN,0.7775774426202687,0.7775774426202687,0.9183297898333084,0.8997110891629673,NaN,NaN,0.2224225573797297,4.981364943232848,NaN,NaN,NaN,0.8114572422115196,0.6614853033231631,NaN,0.22242255737973127,0.22242255737973127,0.08167021016669163,0.10028891083703273,NaN,NaN
sparse,1.2731127792478825,4,500,NO_OPTIMIZER,NaN,500,10,0.6100570303706451,NaN,0.8069150199388649,0.4655719397588796,uniform,500,8,1.4511932606944937,NO_OPTIMIZER,0.8945641110055557,long,NaN,NaN,NaN,12,NaN,4.831826466699816,0.167,17,500,0.9010088971134005,uniform01,0.8069150199388694,0.9020203359509222,5.401319376951629,NaN,NaN,NaN,1.6222350559796614,1.423165498800092,NaN,0.9020203359509172,0.5204455824139229,1.0072043870624325,0.6819600997461168,NaN,NaN,0.09797966404907776,4.401319376951629,NaN,NaN,NaN,0.6222350559796614,0.4231654988000919,NaN,0.09797966404908276,0.4795544175860771,0.007204387062432538,0.3180399002538832,NaN,NaN
dense,2.2251953992113593,10,500,NO_OPTIMIZER,NaN,500,1,1.7671979555285935,NaN,1.2961099389130126,1.2961099389130126,uniform,500,10,2.493329175535717,NO_OPTIMIZER,1.777542776037642,short,NaN,NaN,NaN,15,NaN,7.6692895793669456,0.169,15,500,1.7667237652877688,uniform01,1.296109938913014,0.7291582269554153,4.314545721629676,NaN,NaN,NaN,1.4026830797814327,1.2518378906028855,NaN,0.7291582269554145,0.7291582269554145,0.9939135018882694,0.9941802691622935,NaN,NaN,0.2708417730445847,3.314545721629676,NaN,NaN,NaN,0.4026830797814327,0.25183789060288553,NaN,0.27084177304458545,0.27084177304458545,0.006086498111730565,0.005819730837706483,NaN,NaN
sparse,1.2992186163252986,5,500,NO_OPTIMIZER,NaN,500,1,1.0716814114982522,NaN,1.0537605803964256,1.0486403429387607,uniform,500,10,1.4060467696302408,NO_OPTIMIZER,1.0803611836122138,short,NaN,NaN,NaN,15,NaN,6.598183796491846,0.152,15,500,1.0742415302270842,uniform01,1.0029239370667606,0.9283228167393613,6.10738695223264,NaN,NaN,NaN,1.3014599107764029,1.2025780230101657,NaN,0.9753780461393028,0.9706386705162864,0.9943355486313676,0.9919658608198598,NaN,NaN,0.07167718326063865,5.10738695223264,NaN,NaN,NaN,0.3014599107764029,0.2025780230101657,NaN,0.02462195386069721,0.029361329483713616,0.005664451368632362,0.008034139180140176,NaN,NaN
dense,2.0067846683558788,10,500,NO_OPTIMIZER,NaN,500,1,1.26340698257432,NaN,1.057836936681982,1.057836936681982,uniform,500,10,2.366094285539198,NO_OPTIMIZER,1.307042500884865,long,NaN,NaN,NaN,15,NaN,14.295093738945736,0.074,26,500,1.2776736244166922,uniform01,1.0578369366819844,0.809336296230483,10.936976976087609,NaN,NaN,NaN,1.810265759481698,1.5353629793960715,NaN,0.8093362962304811,0.8093362962304811,0.9775302819546494,0.9666150731280705,NaN,NaN,0.19066370376951702,9.936976976087609,NaN,NaN,NaN,0.810265759481698,0.5353629793960715,NaN,0.1906637037695189,0.1906637037695189,0.022469718045350584,0.03338492687192951,NaN,NaN
sparse,1.0504687691632326,5,500,NO_OPTIMIZER,NaN,500,1,0.5941155284740258,NaN,0.6527603460083948,0.6058628965370353,uniform,500,10,1.2958623910715414,NO_OPTIMIZER,0.7052848846671488,long,NaN,NaN,NaN,15,NaN,7.679533482451736,0.085,26,500,0.6527603460083948,uniform01,0.6527603460083976,0.9255272021269256,10.8885553191403,NaN,NaN,NaN,1.8373602203074422,1.4894247587044056,NaN,0.9255272021269216,0.8590328670136826,0.9255272021269216,0.8423766642247152,NaN,NaN,0.07447279787307437,9.8885553191403,NaN,NaN,NaN,0.8373602203074422,0.4894247587044056,NaN,0.07447279787307837,0.14096713298631736,0.07447279787307837,0.15762333577528476,NaN,NaN
dense,4.044983595450519,10,500,NO_OPTIMIZER,NaN,500,2,3.264557006001718,NaN,2.801780825048549,3.2450931782902677,uniform,500,10,4.470382318203881,NO_OPTIMIZER,3.317742857789439,short,NaN,NaN,NaN,15,NaN,32.392161607857204,0.092,15,500,3.245717170852336,uniform01,2.9800788679228627,0.8982247858438442,9.763312889607004,NaN,NaN,NaN,1.3474167558550416,1.2191974389918903,NaN,0.8444840197517093,0.9781026792571933,0.9782907566908025,0.9839692664358087,NaN,NaN,0.10177521415615576,8.763312889607004,NaN,NaN,NaN,0.3474167558550416,0.21919743899189026,NaN,0.15551598024829072,0.021897320742806703,0.021709243309197546,0.01603073356419127,NaN,NaN
sparse,2.59488217214884,5,500,NO_OPTIMIZER,NaN,500,2,2.0111542033150847,NaN,2.0111542033150847,2.0111542033150847,uniform,500,10,2.8650563675084766,NO_OPTIMIZER,2.0111542033150847,short,NaN,NaN,NaN,15,NaN,6.131567693033817,0.328,15,500,2.0111542033150847,uniform01,2.011154203315092,1.0000000000000038,3.048780487804889,NaN,NaN,NaN,1.424583138769699,1.2902452571123428,NaN,1.0,1.0,1.0,1.0,NaN,NaN,3.774758283725532e-15,2.048780487804889,NaN,NaN,NaN,0.424583138769699,0.29024525711234284,NaN,0.0,0.0,0.0,0.0,NaN,NaN
dense,3.4507327700641404,10,500,NO_OPTIMIZER,NaN,500,2,2.3453893631666705,NaN,2.366533018769197,2.357274432395165,uniform,500,10,4.118797202311327,NO_OPTIMIZER,2.5033476324060584,long,NaN,NaN,NaN,15,NaN,37.24359635768689,0.054,28,500,2.4116701253700175,uniform01,2.011154203315092,0.8033859050499106,14.877516760183529,NaN,NaN,NaN,1.6453157160408445,1.3784472940929564,NaN,0.9453473373550744,0.9416488552688557,0.9633780359350546,0.9369011849594503,NaN,NaN,0.1966140949500894,13.877516760183529,NaN,NaN,NaN,0.6453157160408445,0.3784472940929564,NaN,0.05465266264492563,0.05835114473114433,0.036621964064945445,0.0630988150405497,NaN,NaN
sparse,2.600579773081861,5,500,NO_OPTIMIZER,NaN,500,2,2.0111542033150847,NaN,2.0111542033150847,2.0111542033150847,uniform,500,10,2.9707910204253856,NO_OPTIMIZER,2.0111542033150847,long,NaN,NaN,NaN,15,NaN,10.754835311845413,0.187,28,500,2.0111542033150847,uniform01,2.011154203315092,1.0000000000000038,5.347593582887721,NaN,NaN,NaN,1.4771572540427205,1.2930782576468762,NaN,1.0,1.0,1.0,1.0,NaN,NaN,3.774758283725532e-15,4.347593582887721,NaN,NaN,NaN,0.47715725404272047,0.29307825764687623,NaN,0.0,0.0,0.0,0.0,NaN,NaN
dense,2.709198318948005,10,500,NO_OPTIMIZER,NaN,500,3,1.9715734922977406,NaN,2.0482215502018795,1.9140253763815045,uniform,500,10,2.9528313212270856,NO_OPTIMIZER,2.15726478533113,short,NaN,NaN,NaN,15,NaN,24.53878687668585,0.078,15,500,2.023754820665793,uniform01,1.9140253763814963,0.887246382269065,11.374953618834168,NaN,NaN,NaN,1.3687848340665516,1.2558487661643982,NaN,0.9494530129677554,0.8872463822690688,0.9381114615261085,0.9139228089680764,NaN,NaN,0.11275361773093495,10.374953618834168,NaN,NaN,NaN,0.3687848340665516,0.2558487661643982,NaN,0.050546987032244584,0.11275361773093118,0.06188853847389153,0.08607719103192357,NaN,NaN
sparse,1.9059259370727932,5,500,NO_OPTIMIZER,NaN,500,3,1.1612253632630054,NaN,1.230778471551017,1.0952240368620154,uniform,500,10,2.0532395011935662,NO_OPTIMIZER,1.3040866762215821,short,NaN,NaN,NaN,15,NaN,6.367581609662857,0.172,15,500,1.3045647884175837,uniform01,1.0952240368620112,0.8398399100551179,4.882790174739058,NaN,NaN,NaN,1.5744655156991212,1.461502499661265,NaN,0.9437857881632793,0.8398399100551212,1.0003666260876054,0.890451060068723,NaN,NaN,0.16016008994488207,3.882790174739058,NaN,NaN,NaN,0.5744655156991212,0.4615024996612651,NaN,0.05621421183672071,0.16016008994487885,0.00036662608760540394,0.10954893993127701,NaN,NaN
dense,2.5109970622776605,10,500,NO_OPTIMIZER,NaN,500,3,1.4670173273573555,NaN,1.5248222715021507,0.7010997057357509,uniform,500,10,3.172899185852454,NO_OPTIMIZER,1.6845533033597544,long,NaN,NaN,NaN,15,NaN,31.267702441270764,0.045,28,500,1.6289462668900034,uniform01,1.4070466098571843,0.8352639284556344,18.56142063234743,NaN,NaN,NaN,1.883525549191154,1.490601132816401,NaN,0.9051789981717833,0.41619324502076827,0.9669900404108047,0.8708642964466992,NaN,NaN,0.16473607154436565,17.56142063234743,NaN,NaN,NaN,0.883525549191154,0.49060113281640105,NaN,0.09482100182821673,0.5838067549792317,0.03300995958919528,0.12913570355330084,NaN,NaN
sparse,1.7736970358034159,5,500,NO_OPTIMIZER,NaN,500,3,0.90639730508361,NaN,0.7786309402497763,0.6993349699247382,uniform,500,10,2.048654048959838,NO_OPTIMIZER,0.9995420896732384,long,NaN,NaN,NaN,15,NaN,8.949780922411225,0.087,28,500,0.9591575416877782,uniform01,0.7786309402497765,0.7789876467376374,8.953880996984338,NaN,NaN,NaN,2.0495925785672178,1.7745096020751436,NaN,0.7789876467376372,0.6996553493343723,0.9595969510411889,0.9068125439119042,NaN,NaN,0.22101235326236257,7.9538809969843385,NaN,NaN,NaN,1.0495925785672178,0.7745096020751436,NaN,0.2210123532623628,0.30034465066562765,0.04040304895881108,0.09318745608809575,NaN,NaN
dense,3.4803403575131977,10,500,NO_OPTIMIZER,NaN,500,4,2.59872049803251,NaN,2.5575037847285094,2.5575037847285094,uniform,500,10,3.9820915922186457,NO_OPTIMIZER,2.721175409739797,short,NaN,NaN,NaN,15,NaN,19.085849139764953,0.134,15,500,2.6309692155257913,uniform01,2.557503784728504,0.9398526003044606,7.013825375406421,NaN,NaN,NaN,1.4633718862685958,1.2789842011125603,NaN,0.9398526003044625,0.9398526003044625,0.9668502831933825,0.9549992583098507,NaN,NaN,0.060147399695539394,6.013825375406421,NaN,NaN,NaN,0.4633718862685958,0.2789842011125603,NaN,0.06014739969553751,0.06014739969553751,0.03314971680661749,0.04500074169014934,NaN,NaN
sparse,1.8958156041357035,5,500,NO_OPTIMIZER,NaN,500,4,1.0214109252711048,NaN,0.9700238541388426,0.9700238541388426,uniform,500,10,2.2985585671513262,NO_OPTIMIZER,1.2619737859650129,short,NaN,NaN,NaN,15,NaN,7.080466088604656,0.137,15,500,1.1962227575555617,uniform01,0.970023854138838,0.7686561043715143,5.610628499062148,NaN,NaN,NaN,1.8213996144093059,1.5022622698030141,NaN,0.768656104371518,0.768656104371518,0.9478982613262665,0.8093757070318595,NaN,NaN,0.23134389562848567,4.610628499062148,NaN,NaN,NaN,0.8213996144093059,0.5022622698030141,NaN,0.231343895628482,0.231343895628482,0.052101738673733466,0.19062429296814054,NaN,NaN
dense,3.2408834498667702,10,500,NO_OPTIMIZER,NaN,500,4,2.267231923629681,NaN,1.80988848663308,1.7846033023216,uniform,500,10,3.9435808713662213,NO_OPTIMIZER,2.2999657582720094,long,NaN,NaN,NaN,15,NaN,17.624672970026488,0.086,22,500,2.297072326178185,uniform01,1.5157218754222779,0.6590193223402844,7.6630153760498185,NaN,NaN,NaN,1.7146259057043869,1.4091007390917345,NaN,0.78691975309792,0.7759260310303023,0.9987419673169402,0.9857676860950653,NaN,NaN,0.3409806776597156,6.6630153760498185,NaN,NaN,NaN,0.7146259057043869,0.4091007390917345,NaN,0.21308024690208005,0.22407396896969767,0.0012580326830597954,0.014232313904934735,NaN,NaN
sparse,1.782820963547357,5,500,NO_OPTIMIZER,NaN,500,4,0.9700238541388426,NaN,0.9700238541388426,0.9700238541388426,uniform,500,10,2.3589548877678572,NO_OPTIMIZER,0.9700238541388426,long,NaN,NaN,NaN,15,NaN,14.058316726649824,0.069,22,500,0.9700238541388426,uniform01,0.970023854138838,0.9999999999999952,14.492753623188335,NaN,NaN,NaN,2.4318524515688997,1.8379145584312364,NaN,1.0,1.0,1.0,1.0,NaN,NaN,4.773959005888173e-15,13.492753623188335,NaN,NaN,NaN,1.4318524515688997,0.8379145584312364,NaN,0.0,0.0,0.0,0.0,NaN,NaN
dense,3.206717596553819,10,500,NO_OPTIMIZER,NaN,500,5,2.2625722072528243,NaN,2.20246081355769,2.20246081355769,uniform,500,10,3.292942045086209,NO_OPTIMIZER,2.307540440143373,short,NaN,NaN,NaN,15,NaN,15.959860967809307,0.138,15,500,2.268258420169932,uniform01,2.2024608135576846,0.9544624983564062,6.916394915626131,NaN,NaN,NaN,1.4270354650346284,1.3896690782825796,NaN,0.9544624983564084,0.9544624983564084,0.9829766710519708,0.9805124832881565,NaN,NaN,0.045537501643593825,5.916394915626131,NaN,NaN,NaN,0.4270354650346284,0.3896690782825796,NaN,0.045537501643591605,0.045537501643591605,0.01702332894802916,0.019487516711843456,NaN,NaN
sparse,2.106622048292551,5,500,NO_OPTIMIZER,NaN,500,5,1.4648735849052286,NaN,1.4013640627927488,1.4013640627927488,uniform,500,10,2.2896072275676462,NO_OPTIMIZER,1.457478640549666,short,NaN,NaN,NaN,15,NaN,9.405127938206348,0.149,15,500,1.4653085816320268,uniform01,1.4013640627927457,0.9614988678422364,6.4530125358539365,NaN,NaN,NaN,1.5709370716432287,1.4453879389258635,NaN,0.9614988678422386,0.9614988678422386,1.0053722509987575,1.0050737926099373,NaN,NaN,0.03850113215776363,5.4530125358539365,NaN,NaN,NaN,0.5709370716432287,0.4453879389258635,NaN,0.03850113215776141,0.03850113215776141,0.0053722509987574885,0.005073792609937344,NaN,NaN
dense,2.6618843850105423,10,500,NO_OPTIMIZER,NaN,500,5,1.6565457414554392,NaN,1.2374826599254325,1.2374826599254325,uniform,500,10,3.0030284715616515,NO_OPTIMIZER,1.8058625310622622,long,NaN,NaN,NaN,15,NaN,15.277563702783079,0.081,24,500,1.6571495191629555,uniform01,1.2374826599254294,0.6852585059160097,8.459981554518638,NaN,NaN,NaN,1.6629330416392107,1.4740238192132722,NaN,0.6852585059160113,0.6852585059160113,0.9176498712713036,0.9173155281542995,NaN,NaN,0.3147414940839903,7.459981554518638,NaN,NaN,NaN,0.6629330416392107,0.4740238192132722,NaN,0.31474149408398866,0.31474149408398866,0.0823501287286964,0.08268447184570049,NaN,NaN
sparse,1.8805923744788668,5,500,NO_OPTIMIZER,NaN,500,5,1.1308412844508835,NaN,1.0799879615879566,0.4754084337348985,uniform,500,10,2.2338944449611415,NO_OPTIMIZER,1.2173976058263722,long,NaN,NaN,NaN,15,NaN,13.227937557969254,0.07,24,500,1.0785617362867517,uniform01,0.9259556290578479,0.7606024725416698,10.865749607738138,NaN,NaN,NaN,1.8349752244212514,1.5447643115761809,NaN,0.8871283764804666,0.39051204919381305,0.8859568403328849,0.9289005326105154,NaN,NaN,0.2393975274583302,9.865749607738138,NaN,NaN,NaN,0.8349752244212514,0.5447643115761809,NaN,0.11287162351953339,0.609487950806187,0.11404315966711509,0.07109946738948458,NaN,NaN
dense,2.847712397539422,10,500,NO_OPTIMIZER,NaN,500,6,2.27938821438269,NaN,1.9875422005857135,2.2656439753258226,uniform,500,10,3.097115672831215,NO_OPTIMIZER,2.3919197728408483,short,NaN,NaN,NaN,15,NaN,17.202910052700926,0.11,15,500,2.3752630318132186,uniform01,1.892320105797102,0.7911302574958946,7.192093249962677,NaN,NaN,NaN,1.2948242278012592,1.1905551473230371,NaN,0.8309401607668214,0.9472073440970599,0.9930362459407045,0.9529534561585623,NaN,NaN,0.2088697425041054,6.192093249962677,NaN,NaN,NaN,0.29482422780125916,0.19055514732303713,NaN,0.16905983923317858,0.05279265590294013,0.006963754059295502,0.047046543841437694,NaN,NaN
sparse,2.0752506001994484,5,500,NO_OPTIMIZER,NaN,500,6,1.8363514061970363,NaN,1.8281490376495089,1.8281490376495089,uniform,500,10,2.2012133102741585,NO_OPTIMIZER,1.838568262561233,short,NaN,NaN,NaN,15,NaN,11.948686520585069,0.153,15,500,1.836794777469875,uniform01,1.8281490376495155,0.9943329681448961,6.498908288528733,NaN,NaN,NaN,1.1972431783456001,1.1287318738486778,NaN,0.9943329681448926,0.9943329681448926,0.9990353988331728,0.9987942485414665,NaN,NaN,0.005667031855103866,5.498908288528733,NaN,NaN,NaN,0.19724317834560012,0.1287318738486778,NaN,0.005667031855107418,0.005667031855107418,0.0009646011668271726,0.0012057514585335216,NaN,NaN
dense,2.5434856682089864,10,500,NO_OPTIMIZER,NaN,500,6,1.8289249373769776,NaN,1.8281490376495089,1.8281490376495089,uniform,500,10,2.8956715215111144,NO_OPTIMIZER,1.8855722664439918,long,NaN,NaN,NaN,15,NaN,26.8845446713164,0.068,21,500,1.885934816448391,uniform01,1.8281490376495155,0.9695459941703688,14.258029326034833,NaN,NaN,NaN,1.5356990411044138,1.3489197489130216,NaN,0.9695459941703652,0.9695459941703652,1.000192275846888,0.9699574871379257,NaN,NaN,0.030454005829631203,13.258029326034833,NaN,NaN,NaN,0.5356990411044138,0.3489197489130216,NaN,0.030454005829634756,0.030454005829634756,0.00019227584688796817,0.030042512862074267,NaN,NaN
sparse,2.110826313286017,5,500,NO_OPTIMIZER,NaN,500,6,1.8287032517405581,NaN,1.8281490376495089,1.8281490376495089,uniform,500,10,2.3178591615866173,NO_OPTIMIZER,1.836018877742407,long,NaN,NaN,NaN,15,NaN,28.125369809992545,0.065,21,500,1.829368308649817,uniform01,1.8281490376495155,0.9957136387929909,15.318671366046013,NaN,NaN,NaN,1.262437543363763,1.149675713509829,NaN,0.9957136387929874,0.9957136387929874,0.9963777229236512,0.9960154952160164,NaN,NaN,0.004286361207009093,14.318671366046013,NaN,NaN,NaN,0.2624375433637629,0.149675713509829,NaN,0.0042863612070126456,0.0042863612070126456,0.0036222770763487677,0.0039845047839836,NaN,NaN
dense,2.5238526294682737,10,500,NO_OPTIMIZER,NaN,500,7,2.0889672436620583,NaN,2.0522588995850666,2.0522588995850666,uniform,500,10,2.4494824207425157,NO_OPTIMIZER,2.1165541204229497,short,NaN,NaN,NaN,15,NaN,8.04807411601984,0.255,15,500,2.09608643766487,uniform01,2.0522588995850595,0.9696226899102197,3.8024419212165474,NaN,NaN,NaN,1.1572973245083085,1.1924347244964064,NaN,0.969622689910223,0.969622689910223,0.9903297144350885,0.9869661368472927,NaN,NaN,0.030377310089780285,2.8024419212165474,NaN,NaN,NaN,0.15729732450830847,0.19243472449640642,NaN,0.030377310089776954,0.030377310089776954,0.009670285564911452,0.01303386315270727,NaN,NaN
sparse,1.2650777102536261,5,500,NO_OPTIMIZER,NaN,500,7,1.2024592848419875,NaN,1.1842681273066906,1.1842681273066906,uniform,500,10,1.2965490021369392,NO_OPTIMIZER,1.2039752146365956,short,NaN,NaN,NaN,15,NaN,3.5563607426627444,0.333,15,500,1.2035670796918938,uniform01,1.184268127306694,0.983631650311132,2.953848799733129,NaN,NaN,NaN,1.0768901106724906,1.0507506258220387,NaN,0.9836316503111293,0.9836316503111293,0.9996610105094024,0.9987408961777792,NaN,NaN,0.016368349688868022,1.9538487997331289,NaN,NaN,NaN,0.07689011067249063,0.05075062582203871,NaN,0.016368349688870687,0.016368349688870687,0.00033898949059762984,0.0012591038222208306,NaN,NaN
dense,2.516895651524287,10,500,NO_OPTIMIZER,NaN,500,7,1.8147052281545935,NaN,2.0522588995850666,1.8147052281545935,uniform,500,10,2.593933394711101,NO_OPTIMIZER,2.0522588995850666,long,NaN,NaN,NaN,15,NaN,13.155505766570894,0.156,27,500,2.0522588995850666,uniform01,2.0522588995850595,0.9999999999999966,6.4102564102563875,NaN,NaN,NaN,1.2639406242728695,1.2264026005847324,NaN,1.0,0.8842477079872805,1.0,0.8842477079872805,NaN,NaN,3.4416913763379853e-15,5.4102564102563875,NaN,NaN,NaN,0.26394062427286946,0.22640260058473238,NaN,0.0,0.11575229201271953,0.0,0.11575229201271953,NaN,NaN
sparse,1.2802443466527316,5,500,NO_OPTIMIZER,NaN,500,7,1.1961623456951542,NaN,1.1842681273066906,1.1842681273066906,uniform,500,10,1.323922850180294,NO_OPTIMIZER,1.196337260671455,long,NaN,NaN,NaN,15,NaN,6.232990143719442,0.19,27,500,1.195754210750452,uniform01,1.184268127306694,0.9899115962015701,5.210061032639842,NaN,NaN,NaN,1.1066468409060755,1.0701366485351989,NaN,0.9899115962015673,0.9899115962015673,0.9995126374976603,0.9998537912492982,NaN,NaN,0.010088403798429901,4.210061032639842,NaN,NaN,NaN,0.10664684090607546,0.07013664853519885,NaN,0.010088403798432677,0.010088403798432677,0.00048736250233971656,0.00014620875070181505,NaN,NaN
dense,2.7180140039863003,10,500,NO_OPTIMIZER,NaN,500,8,1.2504601386876781,NaN,1.4580989186517865,1.1966360785874037,uniform,500,10,2.9199331060385623,NO_OPTIMIZER,1.5574206289693624,short,NaN,NaN,NaN,15,NaN,12.79034139168237,0.114,15,500,1.539717586640311,uniform01,1.4580989186517903,0.9362267916129382,8.212515715902965,NaN,NaN,NaN,1.8748519518268196,1.7452022616298408,NaN,0.9362267916129358,0.7683448236969154,0.9886331014243939,0.802904568892979,NaN,NaN,0.0637732083870618,7.212515715902965,NaN,NaN,NaN,0.8748519518268196,0.7452022616298408,NaN,0.06377320838706424,0.23165517630308463,0.011366898575606132,0.197095431107021,NaN,NaN
sparse,2.131786821550073,5,500,NO_OPTIMIZER,NaN,500,8,1.1860571427281927,NaN,1.4580989186517865,1.1315430305753515,uniform,500,10,2.276539234161539,NO_OPTIMIZER,1.5286291400740426,short,NaN,NaN,NaN,15,NaN,13.136026294160272,0.111,15,500,1.5219501622401652,uniform01,1.4580989186517903,0.9538604756554385,8.593337618517465,NaN,NaN,NaN,1.4892685050157226,1.3945742401893602,NaN,0.9538604756554361,0.7402338480349411,0.9956307402110928,0.7758959394629513,NaN,NaN,0.04613952434456148,7.593337618517465,NaN,NaN,NaN,0.4892685050157226,0.39457424018936016,NaN,0.04613952434456392,0.2597661519650589,0.0043692597889072315,0.22410406053704868,NaN,NaN
dense,2.584769569456274,10,500,NO_OPTIMIZER,NaN,500,8,1.2056067552707828,NaN,1.3214954792590565,1.1966360785874037,uniform,500,10,3.075106939230382,NO_OPTIMIZER,1.4146009540928235,long,NaN,NaN,NaN,15,NaN,22.39822846201794,0.059,25,500,1.415326920986376,uniform01,1.3214954792590583,0.9341825165857651,15.83360197602992,NaN,NaN,NaN,2.1738334972369877,1.8272075683095192,NaN,0.9341825165857639,0.8459177658018763,1.0005131955350743,0.8522592550094329,NaN,NaN,0.06581748341423488,14.83360197602992,NaN,NaN,NaN,1.1738334972369877,0.8272075683095192,NaN,0.0658174834142361,0.15408223419812372,0.00051319553507434,0.1477407449905671,NaN,NaN
sparse,2.012063377293963,5,500,NO_OPTIMIZER,NaN,500,8,1.1356833428907573,NaN,1.1315430305753515,1.1315430305753515,uniform,500,10,2.467377314763487,NO_OPTIMIZER,1.3096300193779873,long,NaN,NaN,NaN,15,NaN,17.680359852739752,0.064,25,500,1.3177416203977608,uniform01,1.1315430305753442,0.8640173284304936,13.500270756726461,NaN,NaN,NaN,1.8840262350853683,1.5363601532664917,NaN,0.8640173284304993,0.8640173284304993,1.0061938111525774,0.867178765060802,NaN,NaN,0.13598267156950639,12.500270756726461,NaN,NaN,NaN,0.8840262350853683,0.5363601532664917,NaN,0.13598267156950072,0.13598267156950072,0.006193811152577444,0.13282123493919795,NaN,NaN
dense,2.4931045027141563,10,500,NO_OPTIMIZER,NaN,500,9,1.866218666029994,NaN,1.86510407465737,1.8638302559458024,uniform,500,10,2.9818634958946837,NO_OPTIMIZER,1.8974642313808736,short,NaN,NaN,NaN,15,NaN,14.765330550057596,0.121,15,500,1.8816037932659007,uniform01,1.786604996556969,0.9415750594975764,7.7816120619634415,NaN,NaN,NaN,1.5714991864297974,1.3139138337800482,NaN,0.9829455774773928,0.9822742506136234,0.9916412452721544,0.9835329884831923,NaN,NaN,0.05842494050242364,6.7816120619634415,NaN,NaN,NaN,0.5714991864297974,0.3139138337800482,NaN,0.01705442252260725,0.01772574938637661,0.008358754727845641,0.01646701151680774,NaN,NaN
